	Date	User	Tweet
139	2017-12-21 23:01:53+00:00	CoinDesk	Prosecutors File Charges in Alleged $250 Million Crypto Mining Fraud https://t.co/5Z7CLYS9jj https://t.co/9wa54kYClV
140	2017-12-21 23:00:53+00:00	CoinDesk	Public Radio International – Bitcoin's Sky-Rocketing Energy Use is a Viral Story. We Checked the Math. https://t.co/9rCQ290haH by @carolynbeeler
141	2017-12-21 21:10:48+00:00	CoinDesk	Official: Russia to Introduce Cryptocurrency Regulation Bill Next Week https://t.co/la2AdZm0sH https://t.co/T0oQynMOvO
142	2017-12-21 19:49:53+00:00	CoinDesk	FINRA: Beware Public Stocks That Tout Cryptocurrency Connection https://t.co/ryM8oRN0Ui https://t.co/qeUnTeJsHW
143	2017-12-21 19:00:03+00:00	CoinDesk	"Private blockchain blues... 

... central bank buying 

And a wild blockchain road trip? 

CoinDesk's #2017inReview rolls on with @mikeinspace, @gidgreen, @srolondon, @etsebeth and many more: https://t.co/FI4BtPwsYW https://t.co/Vc5lAVW5hi"
144	2017-12-21 18:57:58+00:00	CoinDesk	"FINRA: ""Especially in today’s “hot” cryptocurrency environment, it’s easy for companies or their promoters to make glorified claims about new products, services and other cryptocurrency-related connections."" https://t.co/isQJwmFFnJ"
145	2017-12-21 18:56:23+00:00	CoinDesk	"FINRA on cryptocurrency-related stock scams: ""Do your research before purchasing shares of any company offering investment opportunities in cryptocurrency."" https://t.co/8C7G3m3jpR"
146	2017-12-21 18:43:44+00:00	CoinDesk	All of the Top 20 Cryptocurrencies Hit Record Highs This Week https://t.co/4D8hIVAkFG https://t.co/KiI3yDeLbM
147	2017-12-21 17:14:50+00:00	CoinDesk	2017: Saluting the Shakespearean Shitcoin Drama That Was https://t.co/tu75T2vmvY https://t.co/84DSibWjvC
148	2017-12-21 17:00:18+00:00	CoinDesk	FT – Stay in Bitcoin and Other Cryptocurrencies for the Long Haul https://t.co/QSapAp38xy by @OneMorePeter
149	2017-12-21 16:22:06+00:00	CoinDesk	Texas Slaps Bitcoin Investment Firm With Cease-and-Desist https://t.co/BIknfRn9tu https://t.co/hVkWxLa2lt
150	2017-12-21 15:40:21+00:00	CoinDesk	The bitcoin price is headed back toward $15k... https://t.co/wUWRe6thKa
151	2017-12-21 15:06:33+00:00	CoinDesk	Coinbase CEO Backs Crypto Derivatives Exchange DydX https://t.co/9eywVl9FF6 https://t.co/IotiAyZu5b
152	2017-12-21 15:00:43+00:00	CoinDesk	"A central bank blockchain test? You can't call them all... 

Author @dtapscott scores his 2016 predictions for CoinDesk's #2017inReview: https://t.co/znSF9EV5cd"
153	2017-12-21 14:41:15+00:00	CoinDesk	Perspective https://t.co/ysaz0Dn0P4
154	2017-12-21 14:04:29+00:00	CoinDesk	How Regulators Become Blockchain Innovators https://t.co/2IFr5vPkAf https://t.co/BBNUaay5rW
155	2017-12-21 13:03:25+00:00	CoinDesk	Buyer Beware? Credit Is Creeping Into Crypto https://t.co/xRbweUdz8E https://t.co/3EqSIaFTix
156	2017-12-21 12:03:22+00:00	CoinDesk	Ripple Price Passes Historic $1 Milestone https://t.co/oH1FYgrhBw https://t.co/B2YUFBNgL9
